N,P,K,temperature,humidity,ph,rainfall,label
14,20,12,17.629630345786442,90.55397951112117,7.137284256907575,113.21195060448579,orange
35,29,12,13.908744878305153,91.30243337299665,6.646193135158555,107.46220416517015,orange
26,21,14,24.89028718643221,93.54010042610277,7.34095431435397,114.74719323855528,orange
15,22,11,30.839775209586595,94.4759888911754,7.094366318516965,100.57456672499946,orange
39,26,11,30.30639118221978,92.75685962256985,7.483887805996708,112.56374329588351,orange
12,19,11,25.3798396713098,92.98210603932694,6.371455371012235,117.9804522887603,orange
24,14,12,17.410618373837824,93.07828145820983,6.57078441856193,119.14525397063343,orange
17,13,12,15.412424918308883,94.98524150427491,6.801553057680476,100.63858042393534,orange
18,23,14,30.584652303949714,92.09316115342301,6.2166199798511625,108.02255025502569,orange
33,17,13,17.242062131956082,94.46925104516575,7.499765450509182,118.60715190384921,orange
46,58,50,24.80645397569731,94.2584579904313,6.635397606749179,117.60580396396008,papaya
68,61,49,40.017577559815706,92.38556112653063,6.7725662247712215,240.598262037077,papaya
36,63,46,26.854789204428656,91.3685164889283,6.967255932377487,237.98163973271753,papaya
69,54,52,31.99653903989207,90.21332237583603,6.867211980810975,205.79887168522075,papaya
43,61,53,34.772478302262144,92.37910854975667,6.641968446310811,185.7203030600045,papaya
62,63,48,27.966728992988976,91.45045437351374,6.939059080265932,176.1268542000269,papaya
62,55,45,38.88634565988237,92.13979660398688,6.74495049595708,217.92101712452296,papaya
56,53,46,33.146255650230344,90.31676577230196,6.550908363611753,160.78718199446575,papaya
44,50,54,40.43739663398553,90.206443907414,6.602474350262214,146.4478160934674,papaya
59,62,45,41.76218058912249,92.84343478677506,6.7287359319215,153.1097241663714,papaya
44,63,46,27.06002657101342,92.05733505434581,6.5778948311875585,158.22558978258792,papaya
51,63,48,42.38954531910047,90.81939832096069,6.506204277435156,183.3952442183611,papaya
50,53,45,43.12103476740269,92.03261686611579,6.9599319994870585,195.85592893248642,papaya
48,47,52,40.649823546031286,90.39280514893058,6.971581773263269,108.4005152333369,papaya
39,51,53,36.83372308116359,91.26920045876271,6.691101182437514,140.93651699997224,papaya
31,55,47,30.970130536797456,94.06534629821716,6.56191419893429,201.8341742023922,papaya
34,48,53,24.834347765482413,91.38751330405805,6.538590488291385,166.20705634420545,papaya
44,46,45,34.85799091708894,93.76974308591011,6.874781430013863,107.27930460416928,papaya
65,48,48,41.122153917985386,92.82386014206594,6.898379169476282,146.96043707294822,papaya
42,58,54,33.07763923606737,91.63093601519236,6.96089850868568,169.6302357738282,papaya
39,59,53,26.90992028678765,92.58190699332346,6.910473524286435,174.34333221766934,papaya
39,57,45,25.147129155505137,91.6540360430989,6.544066572653045,132.72709638733934,papaya
41,54,48,26.613629641606945,93.69195178800861,6.59430948587947,248.3510055549603,papaya
48,64,51,39.34561044266797,93.40110300565112,6.569563064368758,232.27327435149675,papaya
64,52,50,40.69647601872065,90.22811413638928,6.831130724520987,153.93540750135423,papaya
41,50,51,25.23776344282829,90.64449225931071,6.626207222466829,241.1531238047489,papaya
59,45,46,34.987029416224196,91.89593993317617,6.981668349737699,135.99666035929727,papaya
32,47,45,28.745926571005185,90.56886978088897,6.666778588867653,215.9379474275196,papaya
51,53,50,24.750541064626038,91.49518640397672,6.87834726244552,105.72632828702153,papaya
68,62,46,29.334208328718574,94.2131351826877,6.945394225086002,148.36993736153218,papaya
31,63,46,38.867305812196264,91.00614046713227,6.6214283181932725,158.05595825284124,papaya
55,52,51,31.01522530577946,91.4026431171486,6.925151953123115,217.69057259709052,papaya
58,46,50,26.403229123734796,90.75370122267302,6.642527214111201,170.1076370635488,papaya
33,64,51,30.274730723333786,93.39033858233115,6.730895374188235,162.60523253750003,papaya
60,55,54,34.97621020537429,91.49736228546594,6.986955279008968,194.1050744863607,papaya
32,53,45,33.72128302711619,91.6155954791592,6.703911969069965,190.51868253670125,papaya
45,50,53,30.20647707482383,94.93513533299773,6.70847892229814,229.05910406380974,papaya
64,50,53,35.292860381937814,91.78647628351509,6.975939813595924,225.40047994516925,papaya
44,60,52,43.22098912467396,92.33107063714479,6.753444554770414,161.94353851115895,papaya
59,49,45,26.861359108346868,93.95688528277151,6.853245057318782,223.43637651370483,papaya
59,60,45,33.73661388900527,92.02998876280162,6.855412115667546,120.23548120606179,papaya
67,51,46,39.18099272890968,93.11226737281739,6.9304628494352505,238.0562374179258,papaya
49,48,46,23.56758836257061,93.90205113240025,6.619865843600703,198.41019666410045,papaya
57,64,52,26.796337145256082,91.97069254026056,6.755617573422579,120.28359256308401,papaya
37,61,53,40.97810934705342,94.2257280011036,6.961563733768861,201.18578944338654,papaya
53,62,54,34.90293734004084,91.78123061079842,6.966583048949048,123.87400895337767,papaya
64,46,48,26.219845131460275,94.01971317171936,6.66243099378894,169.20786418818426,papaya
31,49,54,36.08838646463329,93.3672306476059,6.833135497371607,112.10096385263502,papaya
37,48,45,30.897855949077037,94.38843942247317,6.953178475081715,174.4716983798762,papaya
51,60,49,36.514391062597156,93.18805083890048,6.807407364619596,122.03715361743602,papaya
56,63,46,43.24410287090697,93.08340441422992,6.632930930709697,178.26347865557162,papaya
55,57,48,26.320561256112416,91.71293042009272,6.598094187521139,233.44442014142675,papaya
56,64,53,27.44475847014392,90.39329584099386,6.898124535886145,202.26238756841332,papaya
45,58,46,32.50727423840258,91.04509049641257,6.637786307853786,190.38874827108143,papaya
35,47,53,25.061067035753794,91.41942196318207,6.954540057324902,174.98098993689638,papaya
52,52,53,23.244942090768074,92.2135315794197,6.838391851285603,162.94903956384587,papaya
48,45,49,28.677611408647966,93.09972606802368,6.884468750398832,238.108796532482,papaya
46,48,47,24.222429725726926,92.27903262617282,6.796725414802862,191.72222242479066,papaya
50,49,45,43.36147570979092,92.32994894122328,6.628191006882971,201.761236135298,papaya
61,46,51,34.069805761865226,90.885214590761,6.631763589744332,137.22387395844024,papaya
31,63,51,34.64670362626943,91.76962884122517,6.863394170522703,239.210306764971,papaya
46,46,49,40.48421176838721,92.72868591759513,6.933483370531181,153.322000933,papaya
44,54,51,40.55098237666187,91.38715385765191,6.896727995184936,108.26870207525033,papaya
62,63,49,42.05329829463226,93.97800648469483,6.9784246606762705,221.40842202883968,papaya
43,45,51,29.726838106199207,94.76485494129408,6.590936127633408,184.94077811077898,papaya
53,61,50,28.865865059689654,92.57483109108279,6.541688655208638,101.5477811674481,papaya
41,63,49,31.08494372161197,93.0197819883234,6.633673924958683,194.61843909408083,papaya
63,50,48,39.13999749124582,91.41628852833695,6.980155597693546,167.83885550215177,papaya
66,64,48,30.856104129328262,92.26121525109725,6.645105204767,224.9202818901336,papaya
60,56,54,26.688505211091698,93.36264386154741,6.786920390860759,131.2593051888059,papaya
30,58,52,30.138145549142386,94.22498439248801,6.647029237168703,109.66520411549376,papaya
63,61,50,26.74563317479644,94.92871527268532,6.551858415414719,231.49692910618808,papaya
46,61,46,32.23308559677017,90.5222641525739,6.539833006125648,236.293708191844,papaya
55,55,48,28.742510693485627,93.08026278423715,6.803623735065385,151.18051571343798,papaya
62,59,54,39.296826682255485,91.90917211247229,6.875714836709489,240.37372222342054,papaya
49,59,46,43.798069685796655,91.56904454538618,6.647145121007704,127.95696310670812,papaya
39,64,48,43.12725823339285,92.15166627339394,6.979225044169458,106.9101940471133,papaya
59,60,46,32.25484928775428,93.72254687638217,6.74570421752817,107.608693708939,papaya
68,49,46,29.07050424204822,90.70232663897397,6.860889647602607,117.1723159069043,papaya
63,62,45,40.54387457555535,93.56856837804668,6.875975654094816,102.96674224499037,papaya
31,59,49,28.191007763642915,91.30426313480548,6.893008767962422,126.86850968142963,papaya
30,50,52,36.991173749708615,92.63109592230144,6.9317789350795875,227.87790422744638,papaya
50,62,50,39.09031946846618,93.31373946516625,6.720897027650507,100.8069461755247,papaya
61,50,51,39.74294398094737,90.5808482432671,6.626978724174985,225.55285536738262,papaya
55,64,49,25.37260954569262,91.25392308821912,6.97128339212911,230.75377575111585,papaya
62,47,48,37.010352839922206,92.4286658693226,6.564880846727881,211.2688576332293,papaya
32,49,46,35.47827298743313,91.41806489704683,6.579969815888216,160.77769337333774,papaya
38,54,48,31.55249605935432,93.60215184436629,6.875637814632164,168.71476930027262,papaya
42,61,51,29.46343953947735,92.25531165262392,6.994025414721325,176.0567905161675,papaya
63,47,46,32.64700596875327,90.67940168661347,6.789752549380205,115.22598483936535,papaya
37,46,52,29.41403552052078,92.0691481811161,6.651061440980468,133.67062092825375,papaya
55,64,53,30.00043978384236,94.06587284080956,6.659364130956089,233.5410075376422,papaya
33,52,47,38.987595933254326,91.7652924724817,6.910244830897593,142.3814892939813,papaya
46,53,54,26.35366837441142,91.74513490156832,6.842157903736566,214.6891142664614,papaya
34,49,52,23.157024290345163,92.6182554646089,6.918328001564306,239.74285677385998,papaya
66,48,52,36.98176424299092,90.37885654751403,6.792004263442548,228.61505703567883,papaya
60,47,51,30.994473073105716,92.4939118018314,6.647589751724064,150.00086877270223,papaya
57,64,45,37.53959121889079,90.15731552179282,6.892788167847334,247.06364047659494,papaya
34,47,50,41.173963025911874,91.42256629358094,6.863049054143623,194.091741172723,papaya
33,46,46,23.35101652609726,92.55609216651757,6.8238789599791145,147.98196508897146,papaya
19,23,27,28.15757326623799,90.92293740303617,5.9896663799056995,191.82632829943182,coconut
15,14,32,27.73958157646035,93.34135909186656,6.409757398301004,159.1192211672457,coconut
11,29,34,27.798024271479566,93.70831654778863,5.579414119930262,138.6884032997943,coconut
20,27,34,26.260545537782974,93.64937628994876,5.980462845095171,144.00017610720187,coconut
32,23,29,27.090466254407833,90.46145388932095,6.424900093570507,214.94977027845496,coconut
35,26,27,28.592126197430325,92.33889669830575,6.372013850286376,217.69914194650235,coconut
11,20,34,25.19638428602273,91.42990709226302,6.461367112132763,180.96616559776015,coconut
18,11,33,28.889676192401687,91.16710171503436,6.25476681674202,158.96124012728944,coconut
25,11,29,28.978375672942747,92.83813921307822,6.108325331050022,147.65679678604167,coconut
24,29,30,27.709696317672783,92.40115933401796,6.28465849132991,132.4631683149247,coconut
35,16,25,28.89747579663851,91.66789092160349,5.584911094828497,143.0416083239576,coconut
10,15,30,26.805333137915174,90.3539024211912,6.284129818697356,225.63606256883816,coconut
39,17,30,25.72868191765356,91.88851650925642,5.577899406689075,209.3519230414651,coconut
19,12,26,26.51218733199091,92.40798510727554,5.7467589344021865,179.38506061106892,coconut
37,17,28,27.362792734735308,94.45280872716668,5.8456544085676105,228.01498851961568,coconut
15,15,30,28.094211984396036,94.29270165710464,5.891678117512508,209.80902507056408,coconut
11,13,27,27.54722047595403,93.82962867770115,5.997401966290985,167.68053168922762,coconut
24,27,30,26.185147166854094,92.38585337789546,5.536211073595435,136.07280982510946,coconut
24,26,29,28.685690726512043,92.44571982631948,6.304445388940487,163.85251718099573,coconut
28,18,25,25.353744584996523,91.40347283971475,5.842181976998882,215.35047851235464,coconut
29,25,25,28.81026883923295,92.2161379619168,5.673687763096896,227.2287847303294,coconut
27,21,27,26.67673758545845,92.27817932382312,5.900690302420775,172.86154718095008,coconut
13,18,33,26.071241369250714,94.93599418181712,6.0322522137292465,150.0808751703015,coconut
29,19,31,27.874801663181927,93.3979666907409,6.125350188331891,183.60739086870524,coconut
36,19,34,27.448161468976743,94.01503064982727,6.476302157860568,189.17643125402498,coconut
31,26,31,28.17727868339552,94.63212541228894,6.330099901583998,148.70274569265555,coconut
17,15,25,25.695821111618198,91.94469058239301,6.392169067243433,203.21609731234653,coconut
18,28,26,28.488522575404822,92.5689547805445,6.471175497281205,168.3739075077363,coconut
14,12,29,28.92251738357125,92.60108293419246,6.080335798459706,165.26850670719782,coconut
17,11,34,27.836808537679122,93.10806151959186,6.279581136707998,213.1332367365028,coconut
25,17,32,28.733808057579466,91.95268211949833,6.3980147194767465,178.88460381783128,coconut
17,27,25,26.84752278812138,94.20721164759465,6.45825919938198,220.26541809657752,coconut
19,11,29,25.488151437343852,92.4404135114605,6.328071799550923,224.801133310562,coconut
38,29,34,27.357851522517283,92.131607039913,6.031796246667156,173.15600067075573,coconut
11,26,30,25.713674714168956,92.8570777541335,6.405336532890872,151.64509366553318,coconut
36,19,32,27.534138298912943,93.23238082441654,5.914158229725064,227.19244020794784,coconut
17,16,26,26.46650567447125,94.305436097342,6.452601407932878,141.2589704449481,coconut
35,18,32,26.362519857766028,90.149607903425,6.272695488826815,151.1999257783412,coconut
39,11,29,27.43465255783547,92.55696323114856,5.707984037426041,157.7597943150707,coconut
15,17,31,26.980961650635983,92.52634910231797,5.9610608520417205,204.15135146858967,coconut
37,24,26,27.847379761399903,94.82416181449652,6.423335523255029,229.91716684475955,coconut
34,26,33,27.383572711750855,91.51477468655565,6.264417803310609,197.21856875056994,coconut
23,15,34,28.693144228063847,92.59712817886819,5.6056723578943535,173.30952532483053,coconut
21,15,29,27.187494422408314,93.33008958663517,6.18513353781041,140.64240414887473,coconut
32,20,34,28.5163671774967,91.57425373534765,5.780669333030961,186.21410389951077,coconut
11,13,34,26.126171340101013,91.40950910162981,6.241034216959721,227.4021996101036,coconut
35,22,32,26.470542234516536,94.00738284398828,5.66170260881062,161.21761407405154,coconut
15,25,30,28.913633735956623,94.21180463086164,5.931180682896294,188.20655985011027,coconut
36,22,31,27.666047937688777,92.50278987597792,5.922703017119889,220.71643375160926,coconut
28,11,33,26.658356846421754,93.91452310476,6.194593943772182,196.02495663154292,coconut
15,14,33,25.30985163067257,90.5197831969096,6.327055611148862,137.8605843461141,coconut
11,21,28,25.85451528390562,91.04369460074643,6.302501226701975,215.06214470429006,coconut
23,21,28,26.4910562203989,92.49045739596029,6.24885642689927,150.4594669812083,coconut
28,14,26,27.205778565684554,93.40030845205557,6.367598337786437,222.71604645496768,coconut
24,29,26,26.89952775227806,92.09023520347034,6.2469302478244995,207.47827362824236,coconut
11,11,34,26.235565962762116,92.55231576307433,5.6247055323299024,213.5280347830635,coconut
24,13,31,28.377763060597154,93.60742052670338,6.060602361734351,160.23070591824052,coconut
35,25,26,25.68698270239652,92.60596100264907,5.9195723431573875,194.03130733735128,coconut
33,16,25,26.77056797155064,92.18347983670463,6.04311686623857,192.3753906282363,coconut
15,25,27,26.589294667988337,94.44285395786434,6.449716229657802,221.10633017782618,coconut
33,10,27,26.549381962533978,90.56005783104436,6.485085717296796,164.93767068942526,coconut
24,20,29,26.884944219575083,90.33547243253656,6.066654540050541,199.2177686206917,coconut
24,25,32,25.875563841272104,93.42153236805872,6.021589827773146,178.80043593811473,coconut
31,16,28,28.497072948945334,90.58004334633188,5.754774835282313,175.30087946153935,coconut
35,23,31,25.090970273952223,91.44514657409458,5.54080410191657,217.18206048449935,coconut
28,15,27,27.75941440406717,93.94051561964535,6.1731569890457445,207.78137454496445,coconut
37,22,32,28.269927147713535,91.90700159288811,5.6966525431863975,200.7432586186091,coconut
26,16,31,25.254467331770538,94.3187128492027,6.299537568678657,228.3643977465223,coconut
24,10,33,28.907308316357927,93.63648427993536,6.021789649160245,174.6524533969134,coconut
29,24,26,27.420416379620537,94.11304053899775,5.839255313357296,141.22439206374256,coconut
25,13,29,28.852587280277397,94.75075078680266,5.742044765600353,134.95146246482815,coconut
37,19,28,27.29290166495535,94.06954112163814,6.004543711276307,173.92384066170513,coconut
12,21,32,27.97727700265198,94.09355945308926,5.847747012143392,155.31997414779858,coconut
20,14,31,28.72543496738692,90.41644449656394,6.012988074218331,141.525664338216,coconut
21,19,29,26.898512567520832,94.26579845026185,5.67165495450341,200.77091410789728,coconut
26,25,33,27.56308748799676,93.16968759165556,6.344284035665687,184.90388589544864,coconut
27,24,26,26.26869109624576,94.27477212097155,5.717528620920536,202.25896696135354,coconut
13,21,30,27.596193775678557,94.882857774917,5.8220419759458855,207.44662521260824,coconut
17,23,32,25.045247006068344,90.6690043485218,6.183162710203006,178.58849731588444,coconut
20,11,34,25.919978587409048,93.91115187085948,5.517845031343505,175.19396602366606,coconut
26,13,30,25.924876275852895,91.48685329200005,5.914093578561763,228.60222064295726,coconut
28,19,33,28.096830876631437,94.62360221166277,5.659564412228605,156.17809982562204,coconut
19,27,31,28.58218354880673,94.62093140982695,6.260315880357241,168.591541580513,coconut
15,26,29,27.86055627138696,90.26835381628622,6.046569021562581,220.41590649217085,coconut
33,12,25,28.621587674212353,91.40390824041387,6.242047582782357,165.40081940947513,coconut
32,21,32,25.26069454508539,92.18468158147174,6.491092223962626,170.4661074321046,coconut
34,24,26,28.290433137676544,92.92713944076226,5.711008936782921,200.1490740878478,coconut
27,11,28,25.26890256127816,92.545163795672,6.0444845503115925,219.9388950156816,coconut
33,22,31,28.08143502533928,92.2929864620238,6.420623758271398,160.94727232887598,coconut
29,14,34,27.061333583319335,91.93843496328857,6.195103484371533,195.71599873517323,coconut
25,15,32,26.703684103417395,90.17903243446477,5.663942640876688,227.83921377351766,coconut
27,29,34,25.30512621679871,93.39829620292672,5.503517055492832,180.6931479478157,coconut
37,23,30,28.90282207988677,92.22846636861554,6.1618409760547195,151.33102399642445,coconut
20,13,29,25.116288276546022,92.22084278024114,6.0925396085007515,148.4035940635632,coconut
35,28,26,25.585643286628105,94.91795707862269,6.010071572113806,173.97593421896184,coconut
32,25,27,25.008696842503497,91.15326843952774,5.780560655010556,223.01943118925016,coconut
20,18,30,26.838200604390572,94.3880389509769,5.782715194613967,160.95658493371772,coconut
33,12,29,25.216198702054964,93.98699722157941,5.5478255926043945,190.1775046174019,coconut
36,15,29,25.31297501689237,90.76667404819503,6.034766088182011,199.18490310784512,coconut
33,15,31,28.005592583140896,90.49150802780787,5.6715349881884345,186.84954239844126,coconut
119,52,15,22.81500015752064,60.058899023821915,6.6852294456150645,82.5608225629595,cotton
135,40,21,22.813176959401382,56.771638850532135,7.173987747899431,75.71763404362744,cotton
113,44,24,25.251373569954925,56.089733884837216,7.01982786470756,61.69650810327608,cotton
100,55,24,25.961705796230333,58.05025131527199,7.184174383994246,66.79455269229443,cotton
121,49,20,22.609153899855812,60.60545568972286,7.381365032357466,97.72129021981881,cotton
138,54,16,25.67857386416318,58.21602815666912,6.7264188723984075,86.04758493878421,cotton
138,45,24,25.441697519860487,64.77667335546707,6.09770422920372,94.10728870459147,cotton
124,45,16,25.494473979697247,63.998503373859386,6.5174581787050405,93.17556555274791,cotton
101,39,22,25.396120765738914,61.32371008198599,6.42281612527078,88.7223641416106,cotton
115,52,17,24.024941973311545,59.13587833947268,6.292986803234896,97.78218530709407,cotton
111,49,18,22.823994092055315,58.41883363133542,6.385053825267608,80.75900909596587,cotton
102,38,23,24.1203281496066,61.34133502379641,7.165063575566045,70.26724336974782,cotton
109,56,16,25.039220540637384,61.91436355949438,7.479047109155562,86.88680495786129,cotton
110,44,21,23.595769511927493,56.11828913511269,6.9131552579030675,60.468349521239155,cotton
100,57,23,24.690337256823895,59.659875578866654,7.485569907527312,65.06571199732426,cotton
130,56,22,25.76462518236847,62.20619798188313,6.327318626158311,92.47676888643005,cotton
135,40,19,23.605788041203642,62.55002935082445,6.393184824679753,84.17474223909792,cotton
114,46,17,23.155131726702958,64.89161747685945,6.979479619967241,85.09834562361598,cotton
132,57,19,24.365734968485178,55.79459465143146,6.317274968142149,85.77333376694472,cotton
120,51,18,25.021670192334966,62.647241872274286,6.592019787429153,99.96907496026364,cotton
122,52,24,24.313795802289555,57.29175828684223,6.546073879671295,62.101558019314545,cotton
114,37,16,22.619601927841494,63.94078395475455,7.096660748153689,71.16730113848392,cotton
134,53,24,25.237883641775536,61.34170062614569,6.07416408103871,72.9689708291695,cotton
114,56,22,22.944417596751247,64.23312367111241,6.175001975629778,87.9627593296491,cotton
138,43,24,22.611276663837206,57.791406572772125,6.423254390570432,72.44898297904794,cotton
123,57,17,25.34844656529201,61.4267108358399,6.725493423830362,70.99197301069036,cotton
111,45,17,22.904144191319315,58.01728087741793,6.377948944031381,73.46266775200382,cotton
138,55,15,25.145725942485846,62.62832029254096,7.3556140299816715,96.49934656256836,cotton
139,54,15,25.87320444451785,56.72789898117393,6.355172485935118,61.19704143452779,cotton
116,39,19,22.497776565712755,55.54431288818664,6.7838113452320705,75.26378197415528,cotton
113,52,17,24.80520095337941,58.121933773428324,6.160928222920636,96.19368561499442,cotton
132,36,17,24.12003477944995,61.63210868944646,6.629305190245868,69.14563008042072,cotton
113,49,22,22.324662431296574,60.858233882047884,6.186519086224577,69.1868594535625,cotton
107,35,15,23.771111484348552,57.342476125056656,6.230620500903414,83.77211738612164,cotton
134,43,20,25.938766403939773,56.674952726683394,6.382965617121399,68.39098227430887,cotton
120,56,22,24.33578050041967,55.456473617569614,6.528566157020384,76.54629511703929,cotton
102,55,23,22.580068977080224,59.54187113446554,7.201719586973153,81.03201131667429,cotton
109,55,19,22.597844594691015,57.73733506977532,7.494339669040341,77.96811256350512,cotton
113,35,21,24.368390867674137,61.170221548718594,6.970797315005184,98.161698901866,cotton
114,53,15,24.755414506588956,61.615358405499336,6.636086744944052,69.68286984117586,cotton
103,41,17,23.620535343543715,57.71459640377503,6.415977487197378,73.34271557007398,cotton
131,55,17,23.740831343394884,58.40410965594866,7.462538655914768,77.32980932376903,cotton
105,38,21,22.390864397576625,60.1002480504871,6.460515604619625,78.01761618798643,cotton
125,40,22,22.21193092937458,56.3863771191459,6.847699644258969,67.29462626326114,cotton
102,41,22,24.107322329561622,61.06994061905802,6.271058068611182,98.06994234889041,cotton
132,45,24,24.360550910320406,60.8979407712533,7.208473220875639,65.38058557675664,cotton
100,55,23,24.023652577494033,62.563960323497625,6.767789072067926,90.472343061691,cotton
113,56,20,25.90871886679401,58.26162744922497,7.412978056525175,72.6322470154762,cotton
123,51,20,25.35919940594136,64.48218908402873,6.468347567822786,93.4816027235915,cotton
126,35,18,23.61964471882127,63.530308286026525,6.834726593971693,65.62429668774303,cotton
133,44,17,23.906451933953736,55.07388623981359,7.213325896673348,88.33381117496728,cotton
138,37,20,22.23295904693856,57.845122731549104,6.255914108821868,81.9546126653301,cotton
105,43,23,25.734456535023952,57.72383387831844,7.166820775393927,81.95819239745978,cotton
105,38,15,24.797179551602724,60.1796823632547,6.190492591777475,97.30893853919282,cotton
109,35,22,24.168674212469774,63.8299979273567,6.997426732190179,81.23918737067557,cotton
107,50,22,22.003645915560234,57.683199024675645,6.36363348890733,71.51168569693421,cotton
132,44,15,24.785501082768292,61.04926562256816,6.893560598529364,68.86749475800292,cotton
124,41,19,25.49178860337043,64.30402074491342,6.027455677639687,69.57223589259544,cotton
104,36,18,23.21358585104639,63.73633079547418,7.262554438612394,64.39906479821951,cotton
120,52,18,23.87263301157383,58.728550668202345,7.424608436791703,61.538600534480054,cotton
124,56,24,25.80923003240777,56.65458572499066,6.91761217778304,71.8961900811404,cotton
136,50,21,23.223444275373858,56.67712011698532,6.522118673323395,70.79009692063289,cotton
103,56,18,24.84587071236249,55.081934855873094,6.868597262770689,79.25231208048592,cotton
139,46,16,22.817770918063943,57.266433544408805,6.4720594068093105,87.5454844983756,cotton
103,44,15,25.24998034853328,57.91027670570018,6.538497077414358,73.55503569298067,cotton
111,54,16,22.90383500932428,61.193674960009304,6.036222514171734,90.9221332327207,cotton
126,39,24,24.494695390449557,62.97467653170101,7.301624565640763,83.85308754878379,cotton
132,45,23,23.545747808758104,60.30672631098166,6.395215185738376,86.7797893208625,cotton
101,53,15,23.818674728698873,60.67880593768405,6.103585112103262,63.006532575456184,cotton
126,54,19,23.45408408575434,62.926027127921664,7.467305025519681,65.7639311101491,cotton
125,55,23,22.717436671176262,62.460796962690324,6.186952352503645,87.28993195865002,cotton
122,47,18,23.208040933686085,63.897871920087454,6.835372053153851,64.07463689607887,cotton
139,35,16,23.044671443082184,55.32697907260496,6.077722115158746,84.53651928619104,cotton
113,47,23,25.707655620587122,62.158450571360355,7.3157687054082885,75.60224587758458,cotton
111,40,16,22.361195861144893,62.21569599356884,6.3866174157094795,66.15782718239952,cotton
116,56,23,24.609284214577137,59.34718253499463,6.719717557821962,88.64654141354416,cotton
129,36,20,23.78078081931908,62.485678778850016,7.179825217320223,63.29980430844134,cotton
118,36,21,22.60589317256003,58.20738215618408,6.639873318508536,88.60042743060899,cotton
125,48,17,25.88528669197372,59.34632838988241,6.749399169970465,78.44841404734952,cotton
113,49,20,24.39304374504633,57.39557851716248,7.396745062070922,92.28119344471506,cotton
129,51,17,25.616485310657254,62.60219201127126,6.724010076850494,64.12908647993083,cotton
116,38,24,24.23282278861038,62.822499297972996,7.403549435960397,93.62825824305791,cotton
102,52,16,23.514485455629288,60.437721336640166,7.415700539845629,92.70149222985125,cotton
136,57,22,23.30744445838781,56.66166306614004,6.996648131286364,67.17773507276704,cotton
112,37,16,22.391619878767674,59.69274176017254,7.048795280049393,88.08427382991533,cotton
119,39,23,22.933281872985287,57.885305497169114,7.292034668587191,94.75294002864919,cotton
105,39,19,22.989809888271264,60.175846998290936,6.029258576043119,60.85711776768046,cotton
120,51,24,24.350555465407943,55.83529143831779,6.594549433333996,86.96738348787865,cotton
139,45,22,23.970724905122303,58.6361420313514,7.2966684940569575,67.23254742726937,cotton
127,50,20,23.36915739674389,60.09358791706127,6.369671889861619,66.65440900775852,cotton
120,41,23,25.181932369408145,56.15604236105344,7.194038572149974,91.92471907663494,cotton
115,56,23,23.136152276198214,58.50283468980842,7.186724758148003,70.427844799264,cotton
126,58,20,25.4108313747345,61.35426215186836,7.0974813552511264,75.35448977190791,cotton
130,41,17,25.077012475510895,61.455150724871736,6.976997094246331,72.46221542264763,cotton
117,46,15,22.880691788883727,56.573796887518185,6.348976997684317,64.33491673175064,cotton
112,45,20,25.813133648619907,62.52037294513542,6.7059911213965915,74.35514144826867,cotton
129,45,18,23.82811024272057,63.28534075098726,6.120058770066643,87.74443612827844,cotton
121,38,21,24.10325105787132,61.58282689278535,7.194047812578505,91.96606384334176,cotton
131,57,20,23.184797675679434,63.5776991410453,6.9521025365921485,92.0938818813533,cotton
113,54,22,22.641758357254233,61.97304784997095,6.639603207255551,91.76099778893592,cotton
77,39,40,23.3842553159854,75.53541571856186,6.7734081689751715,151.23948226419824,jute
61,37,39,23.877870780689523,71.12210805935972,7.294159495975891,198.3230534603129,jute
67,35,43,23.1697831212139,78.15854920122193,7.425408542390307,197.23617642493468,jute
66,47,42,24.35156905705573,70.63316888523616,6.636469477462765,186.4084322011315,jute
60,57,39,24.808200915194575,72.00226692277043,7.308129480249905,186.3239129060841,jute
88,51,43,24.64877132930762,78.36069396025827,7.025533827453234,152.61211099164723,jute
75,47,43,25.451187331336968,76.83856700329498,6.04246948579422,177.45043964614385,jute
80,37,39,23.645922395242817,78.98098195121483,6.146710715887292,176.21154584096456,jute
61,46,37,24.927149179233897,71.44356242237482,6.861900460185678,151.68478925726353,jute
87,47,42,25.8349651635384,72.61185254590403,7.3100270631974045,196.1818087923821,jute
62,48,37,23.102378924395303,70.12002818787313,6.311427901121377,160.95702332741814,jute
71,35,41,25.970038907910137,70.19439825547204,7.436863629631532,163.17903197237104,jute
79,54,36,24.028003437295368,77.66121134199372,7.131013188291844,176.00382593617772,jute
71,39,43,24.755277336622804,72.87059516790315,7.116715266973092,183.8793203312,jute
61,53,41,25.49992334468669,72.74091204054511,6.364453841407473,192.69635917310723,jute
75,36,36,23.017003917324775,73.82739568734375,6.4274440875227885,172.0816016501689,jute
69,52,41,25.663809887899937,70.52841010534634,6.72535368061004,163.21721909242143,jute
66,49,42,25.940180847375963,75.27391609739028,6.080188465020502,173.99642153955492,jute
60,59,41,25.521732175951204,72.12985026308574,6.9068806313379,173.94892269444838,jute
78,52,44,24.35641280688527,77.56588817551953,7.406479590435505,183.7933832073988,jute
86,43,41,25.840316564145496,74.21389094338453,6.725572619053399,195.5909992812015,jute
86,36,35,24.339536345516034,73.81015197267749,6.254887966451131,166.20659368332815,jute
69,45,42,25.843983579204973,71.12259280041363,6.351402495186904,150.22748080538273,jute
